,doc_id,sent_id,triple_list,Unnamed: 0,abstract_sents
1745,438.0,1.0,"['five induce meningococcal', 'five induce conjugate', 'five induce vaccine', 'uk induce meningococcal', 'uk induce conjugate', 'uk induce vaccine', 'chimpanzee induce meningococcal', 'chimpanzee induce conjugate', 'chimpanzee induce vaccine', 'adenovirus-vectored induce meningococcal', 'adenovirus-vectored induce conjugate', 'adenovirus-vectored induce vaccine', 'vaccine induce meningococcal', 'vaccine induce conjugate', 'chadox1 induce meningococcal', 'chadox1 induce conjugate', 'chadox1 induce vaccine', 'ncov-19 induce meningococcal', 'ncov-19 induce conjugate', 'ncov-19 induce vaccine']",4401,assessed safety reactogenicity immunogenicity viral vectored coronavirus vaccine expresses spike protein sars-cov-2 
1746,438.0,2.0,"['adult observe chadox1', 'adult observe ncov-19', 'adult observe particle', 'adult observe injection', 'sars-cov-2 observe chadox1', 'sars-cov-2 observe ncov-19', 'sars-cov-2 observe particle', 'sars-cov-2 observe injection', 'covid-19-like observe chadox1', 'covid-19-like observe ncov-19', 'covid-19-like observe particle', 'covid-19-like observe injection', 'symptom observe chadox1', 'symptom observe ncov-19', 'symptom observe particle', 'symptom observe injection', 'adult do sars-cov-2', 'adult do covid-19-like', 'adult do symptom', 'adult do chadox1', 'adult do ncov-19', 'adult do particle', 'adult do injection']",4402,methods phase 12 single-blind randomised controlled trial five trial sites uk chimpanzee adenovirus-vectored vaccine chadox1 ncov-19 expressing sars-cov-2 spike protein compared meningococcal conjugate vaccine menacwy control 
1747,438.0,3.0,"['two age paracetamol', 'two age ten']",4403,healthy adults aged 18-55 years history laboratory confirmed sars-cov-2 infection covid-19-like symptoms randomly assigned 11 receive chadox1 ncov-19 dose 5ÃÂÃÂÃÂÃÂÃÂÃÂÃÂ1010 viral particles menacwy single intramuscular injection 
1748,438.0,4.0,"['participant include vaccine', 'chadox1 include vaccine', 'ncov-19 include vaccine', 'prime-boost include vaccine']",4404,protocol amendment two five sites allowed prophylactic paracetamol administered vaccination 
1749,438.0,5.0,"['elisa receive sars-cov-2', 'elisa receive plaque', 'elisa receive prnt50', 'elisa receive mna80', 'elisa receive mna90', 'elisa receive marburg', 'elisa receive vn', 'elisa receive pseudovirus', 'elisa receive cellular', 'sars-cov-2 receive plaque', 'sars-cov-2 receive prnt50', 'sars-cov-2 receive mna80', 'sars-cov-2 receive mna90', 'sars-cov-2 receive marburg', 'sars-cov-2 receive vn', 'sars-cov-2 receive pseudovirus', 'sars-cov-2 receive cellular', 'elisa treat mna80', 'elisa treat mna90', 'elisa treat marburg', 'elisa treat vn', 'elisa treat pseudovirus', 'elisa treat cellular', 'sars-cov-2 treat mna80', 'sars-cov-2 treat mna90', 'sars-cov-2 treat marburg', 'sars-cov-2 treat vn', 'sars-cov-2 treat pseudovirus', 'sars-cov-2 treat cellular', 'three treat mna80', 'three treat mna90', 'three treat marburg', 'three treat vn', 'three treat pseudovirus', 'three treat cellular', 'sars-cov-2 treat mna80', 'sars-cov-2 treat mna90', 'sars-cov-2 treat marburg', 'sars-cov-2 treat vn', 'sars-cov-2 treat pseudovirus', 'sars-cov-2 treat cellular', 'plaque treat mna80', 'plaque treat mna90', 'plaque treat marburg', 'plaque treat vn', 'plaque treat pseudovirus', 'plaque treat cellular', 'prnt50 treat mna80', 'prnt50 treat mna90', 'prnt50 treat marburg', 'prnt50 treat vn', 'prnt50 treat pseudovirus', 'prnt50 treat cellular']",4405,ten participants assigned non-randomised unblinded chadox1 ncov-19 prime-boost group received two-dose schedule booster vaccine administered 28 days first dose 
1750,438.0,13.0,"['chadox1 enrol muscle ache', 'chadox1 enrol chill', 'chadox1 enrol headache', 'ncov-19 enrol muscle ache', 'ncov-19 enrol chill', 'ncov-19 enrol headache', 'paracetamol enrol muscle ache', 'paracetamol enrol chill', 'paracetamol enrol headache', 'pain enrol muscle ache', 'pain enrol chill', 'pain enrol headache', 'chadox1 indicate headache', 'ncov-19 indicate headache', 'paracetamol indicate headache', 'pain indicate headache', 'chill indicate headache']",4413,findings april 23 may 21 2020 1077 participants enrolled assigned receive either chadox1 ncov-19 n543 menacwy n534 ten enrolled non-randomised chadox1 ncov-19 prime-boost group 
1751,438.0,15.0,"['ncov-19 relate mononuclear cells', 'ncov-19 relate 856', 'ncov-19 relate peripheral', 'ncov-19 relate blood', 'ncov-19 relate 493-1802', 'ncov-19 relate n43', 't-cell relate mononuclear cells', 't-cell relate 856', 't-cell relate peripheral', 't-cell relate blood', 't-cell relate 493-1802', 't-cell relate n43']",4415,serious adverse events related chadox1 ncov-19 
1752,438.0,16.0,"['igg peak 639', '157 peak 639', 'elisa peak 639', 'eu peak 639', 'n127 peak 639']",4416,chadox1 ncov-19 group spike-specific t-cell responses peaked day 14 median 856 spot-forming cells per million peripheral blood mononuclear cells iqr 493-1802 n43 
1753,438.0,17.0,"['antibody develop participant', 'antibody develop 100', 'antibody develop participant', 'antibody develop booster', 'sars-cov-2 develop participant', 'sars-cov-2 develop 100', 'sars-cov-2 develop participant', 'sars-cov-2 develop booster']",4417,anti-spike igg responses rose day 28 median 157 elisa units eu 96-317 n127 boosted following second dose 639 eu 360-792 n10 
1754,438.0,18.0,"['nine nine detect ten', 'nine nine detect ten', 'nine nine detect marburg', 'participant detect ten', 'participant detect ten', 'participant detect marburg']",4418,neutralising antibody responses sars-cov-2 detected 32 91 35 participants single dose measured mna80 35 100 participants measured prnt50 
1755,438.0,21.0,"['cellular show large-scale', 'cellular show vaccine']",4421,interpretation chadox1 ncov-19 showed acceptable safety profile homologous boosting increased antibody responses 
1756,439.0,0.0,"['antibody neutralize immunity', 'antibody neutralize vaccine', 'antibody play immunity', 'antibody play vaccine', 'antibody protect immunity', 'antibody protect vaccine']",4424,background antibodies play important role neutralizing invading pathogens protecting host re-infection 
1757,439.0,1.0,"['west provide three', 'iranian provide three', 'covid-19 provide three']",4425,thus accurate assessment antibodies pandemic provide important evidence monitoring pathogen exposure understanding role antibodies protective immunity helping vaccine development 
1758,439.0,2.0,"['four- six enrol pso', 'sars-cov-2-specific enrol pso', 'antibody enrol pso', 'three enrol pso', 'four- six receive pso', 'sars-cov-2-specific receive pso', 'antibody receive pso', 'three receive pso']",4426,methods study 96 west iranian recovered covid-19 subjects recruited based clinical symptoms disease severity categorized three different groups mild moderate severe 
1759,439.0,4.0,"['mount test sars-cov-2-specific', 'mount test igg']",4428,also association igg antibody titer clinical symptoms disease severity examined 
1760,439.0,6.0,['igg induce symptom'],4430,furthermore antibody persisted serum recovered covid-19 subjects least six months pso demonstrated little decrease 
1761,439.0,10.0,"['sars-cov-2-specific use covid-19', 'sars-cov-2-specific use covid-19', 'sars-cov-2-specific diagnose covid-19', 'sars-cov-2-specific test covid-19']",4434,also could used diagnosing covid-19 subjects tested later outside optimal period 
1762,440.0,0.0,"['cytokine follow multiple myeloma', 'cytokine follow n70', 'cytokine follow bowel', 'cytokine follow n130', 'cytokine follow four', 'cytokine follow mrna', 'cytokine follow vaccine', 'cytokine follow bnt162b2', 'cytokine follow mrna-1273', 'cytokine follow findingsfour', 'patient follow multiple myeloma', 'patient follow n70', 'patient follow bowel', 'patient follow n130', 'patient follow four', 'patient follow mrna', 'patient follow vaccine', 'patient follow bnt162b2', 'patient follow mrna-1273', 'patient follow findingsfour', 'solid follow multiple myeloma', 'solid follow n70', 'solid follow bowel', 'solid follow n130', 'solid follow four', 'solid follow mrna', 'solid follow vaccine', 'solid follow bnt162b2', 'solid follow mrna-1273', 'solid follow findingsfour', 'tumor follow multiple myeloma', 'tumor follow n70', 'tumor follow bowel', 'tumor follow n130', 'tumor follow four', 'tumor follow mrna', 'tumor follow vaccine', 'tumor follow bnt162b2', 'tumor follow mrna-1273', 'tumor follow findingsfour']",4436,backgroundknowledge humoral cellular immunogenicity kinetics following sars-cov-2 mrna vaccinations immunosuppressed patients limited 
1763,440.0,3.0,"['cellular correlate ifn- gamma', 'cellular correlate patient', 'cellular correlate patient', 'cellular correlate six', 'cellular neutralize patient', 'cellular neutralize six', 'patient neutralize six']",4439,s1-specific igg levels correlated neutralizing antibody titers 
1764,440.0,4.0,"['196 correlate ibd', '196 correlate patient', '196 correlate 963', '196 correlate 100', '196 correlate vaccinee', 'patient correlate ibd', 'patient correlate 963', 'patient correlate 100', 'patient correlate vaccinee']",4440,antibody responses correlated cellular responses controls ibd patients ifn- gamma antibody responses sot mm patients 
1765,440.0,6.0,"['patient receive six', 'patient receive cellular', 'patient induce six', 'patient induce cellular', 'patient vaccinate six', 'patient vaccinate cellular']",4442,vaccinees receiving mrna-1273 presented higher antibody levels vaccinated bnt162b2 
1766,440.0,7.0,['cellular follow vaccine'],4443,interpretationcancer patients may launch inadequate seroresponse immediate time range following vaccination six months correlating vaccine-specific cellular responses 
1767,440.0,8.0,"['patient induce vaccine', 'patient induce tnf-', 'patient induce inhibitor']",4444,findings propose antibody testing immunosuppressed - along cellular testing - provides guidance administration additional vaccine doses may indicate necessity antibody treatment 
1768,440.0,12.0,['sars-cov-2 acknowledge covid-19'],4448,hs acknowledge funding austrian science fund fwf p 34253-b 
1769,441.0,0.0,"['specimen provide infant', 'specimen provide child']",4449,serological testing sars-cov-2 antibodies provides important research diagnostic information relating covid-19 immune response surveillance 
1770,441.0,1.0,"['blood cover antibody', 'spot cover antibody', 'db cover antibody']",4450,major challenge addressing protection post-infection vaccination difficulty specimen collection infants children 
1771,441.0,2.0,"['db collect enzyme', 'db collect eia', 'db collect serum', 'sars-cov-2 collect enzyme', 'sars-cov-2 collect eia', 'sars-cov-2 collect db', 'sars-cov-2 collect serum', 'antibody collect enzyme', 'antibody collect eia', 'antibody collect db', 'antibody collect serum', 'three collect enzyme', 'three collect eia', 'three collect db', 'three collect serum']",4451,dried blood spots dbs collected finger prick heel prick minimally invasive sample collection alternative previously used detect antibodies viruses 
1772,441.0,3.0,['db evaluate serum'],4452,study evaluated dbs detection sars-cov-2 antibodies three commercially available enzyme eia chemiluminescent clia immunoassays analysing paired dbs serum samples collected 54 subjects 
1773,441.0,4.0,"['db correlate covid-19', 'db correlate infant', 'db correlate child', 'blood correlate covid-19', 'blood correlate infant', 'blood correlate child', 'plasma correlate covid-19', 'plasma correlate infant', 'plasma correlate child', 'serum correlate covid-19', 'serum correlate infant', 'serum correlate child', 'eias correlate covid-19', 'eias correlate infant', 'eias correlate child']",4453,demonstrate testing dbs samples highly sensitive specific quantitative results strongly correlated paired serum 
1774,441.0,5.0,"['respiratory infections induce child', 'respiratory infections induce influenza-like', 'respiratory infections induce antiviral', 'respiratory infections induce vaccine', 'respiratory infections induce influenza', 'respiratory infections induce infection', 'respiratory infections induce infant', 'respiratory infections induce child', 'respiratory infections induce adult', 'respiratory infections induce cdisc', 'respiratory infections induce consortium', 'respiratory infections derive child', 'respiratory infections derive influenza-like', 'respiratory infections derive antiviral', 'respiratory infections derive vaccine', 'respiratory infections derive influenza', 'respiratory infections derive infection', 'respiratory infections derive infant', 'respiratory infections derive child', 'respiratory infections derive adult', 'respiratory infections derive cdisc', 'respiratory infections derive consortium']",4454,results suggest dbs derived blood viable alternative plasma serum use eias clias particular utility minimally invasive collection tool covid-19 serological testing infants children 
1775,443.0,1.0,"['cohort design xinyang city', 'cohort design shangcheng', 'cohort design china', 'cohort design anti-sftsv', 'xinyang city use china', 'xinyang city use anti-sftsv', 'cohort use china', 'cohort use anti-sftsv', 'shangcheng use china', 'shangcheng use anti-sftsv']",4457,study designed measure seroprevalence sftsv antibody healthy population residing high endemic region 
1776,443.0,2.0,"['igg perform nab', 'enzyme-linked perform nab', 'immunosorbent perform nab']",4458,methods cohort study performed healthy residents shangcheng county xinyang city april december 2018 highest sfts incidence china reported 
1777,443.0,5.0,"['119 enrol 40587', '119 enrol nab', '119 enrol 134', '119 enrol 47350', '119 enrol 158', '119 enrol 80508', '119 enrol igg']",4461,results totally 886 individuals recruited 
1778,443.0,6.0,"['patient increase p', 'patient increase tea', 'patient increase nab', '2440 increase p', '2440 increase tea', '2440 increase nab', '50 increase p', '50 increase tea', '50 increase nab']",4462,baseline seroprevalence tested epidemic season 119 70587 igg 68 40587 nab increased 134 47350 77 27350 epidemic season 158 80508 98 50508 post epidemic 
1779,443.0,7.0,"['patient relate 2691', 'patient relate cat', 'patient relate 2648', 'patient relate cohort', 'patient age cat', 'patient age 2648', 'patient age cohort', '2691 age cat', '2691 age 2648', '2691 age cohort', 'patient adjust cat', 'patient adjust 2648', 'patient adjust cohort', '2691 adjust cat', '2691 adjust 2648', '2691 adjust cohort']",4463,igg antibody-based seropositivity significantly related patients aged ÃÂÂ 70 years old adjusted odds ratio 2440 95 confidence interval ci 1334ÃÂÂ4461 compared group 50 years old p 0004 recent contact cats adjusted 2195 95 ci 1261ÃÂÂ3818 p 0005 working tea garden adjusted 1698 95 ci 1002ÃÂÂ2880 p 0049 applying multivariate logistic regression model 
1780,443.0,8.0,"['1-year relate igg', '1-year relate nab']",4464,nab based seropositivity similarly related patients aged ÃÂÂ 70 years old adjusted 2691 95 ci 1271ÃÂÂ5695 compared group 50 years old p 0010 recent contact cats 2648 95 ci 1419ÃÂÂ4941 p 0002 
